Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
F1,0.6519607843137255,0.6226415094339622,0.658102766798419,0.5478723404255319,0.6981132075471698,0.64,0.7144866385372715,201,HoeffdingTreeClassifier,Run_2
Selection-Rate,0.709280303030303,0.675,0.7172897196261683,0.5599022004889975,0.80370942812983,0.4942528735632184,0.8014981273408239,201,HoeffdingTreeClassifier,Run_2
Positive-Rate,1.5768421052631578,1.7532467532467533,1.5427135678391959,1.5578231292517006,1.5853658536585367,1.34375,1.5123674911660778,201,HoeffdingTreeClassifier,Run_2
Mean,0.5103427813804998,0.564782485021109,0.49706949674727724,0.5861870083490303,0.46123926470040616,0.6040309266534859,0.44636546749654427,301,HoeffdingTreeClassifier,Run_3
Std,0.2532369217061766,0.2750207352831966,0.24792567387291034,0.26644971185153793,0.2446826191939693,0.2693084755003855,0.2372335952216432,301,HoeffdingTreeClassifier,Run_3
IQR,0.31943065118887654,0.36213002934456684,0.3090198487410227,0.34616516166859074,0.3021220367597324,0.35671065330240953,0.2884438970744651,301,HoeffdingTreeClassifier,Run_3
Entropy,0.0,0.43910496035410784,0.0,0.39936401588551856,0.0,0.3989466725098902,0.0,301,HoeffdingTreeClassifier,Run_3
Jitter,0.2905513468013468,0.3237788513150831,0.28244994110718485,0.2911914323962517,0.29013693881088576,0.2902923976608187,0.2770006301197228,301,HoeffdingTreeClassifier,Run_3
Per_Sample_Accuracy,0.6192234848484849,0.5990338164251208,0.6241460541813898,0.5946987951807229,0.6351014040561623,0.5694736842105261,0.637429111531191,301,HoeffdingTreeClassifier,Run_3
Label_Stability,0.6035984848484849,0.553623188405797,0.6157832744405182,0.6144578313253012,0.5965678627145087,0.6105263157894736,0.6158790170132326,301,HoeffdingTreeClassifier,Run_3
TPR,0.6711798839458414,0.5,0.7015945330296127,0.437125748502994,0.7828571428571428,0.29411764705882354,0.8006535947712419,301,HoeffdingTreeClassifier,Run_3
TNR,0.6252319109461967,0.6511627906976745,0.6170731707317073,0.7096774193548387,0.5532646048109966,0.6885245901639344,0.5336322869955157,301,HoeffdingTreeClassifier,Run_3
PPV,0.6320582877959927,0.4642857142857143,0.6623655913978495,0.503448275862069,0.6782178217821783,0.3448275862068966,0.7020057306590258,301,HoeffdingTreeClassifier,Run_3
FNR,0.3288201160541586,0.5,0.2984054669703872,0.562874251497006,0.21714285714285714,0.7058823529411765,0.19934640522875818,301,HoeffdingTreeClassifier,Run_3
FPR,0.3747680890538033,0.3488372093023256,0.3829268292682927,0.2903225806451613,0.44673539518900346,0.3114754098360656,0.4663677130044843,301,HoeffdingTreeClassifier,Run_3
Accuracy,0.6477272727272727,0.5942028985507246,0.6607773851590106,0.6,0.6786271450858035,0.5473684210526316,0.6880907372400756,301,HoeffdingTreeClassifier,Run_3
F1,0.651031894934334,0.48148148148148145,0.6814159292035398,0.46794871794871795,0.726790450928382,0.31746031746031744,0.7480916030534351,301,HoeffdingTreeClassifier,Run_3
Selection-Rate,0.5198863636363636,0.4057971014492754,0.5477031802120141,0.3493975903614458,0.6302652106084243,0.30526315789473685,0.6597353497164461,301,HoeffdingTreeClassifier,Run_3
Positive-Rate,1.0618955512572534,1.0769230769230769,1.0592255125284737,0.8682634730538922,1.1542857142857144,0.8529411764705882,1.1405228758169934,301,HoeffdingTreeClassifier,Run_3
