Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Positive-Rate,0.9646365422396856,1.0615384615384615,0.9504504504504504,0.8452380952380952,1.0234604105571847,0.8333333333333334,0.9935897435897436,204,XGBClassifier,Run_2
Mean,0.5241844058036804,0.5698270797729492,0.5128546953201294,0.582273542881012,0.48904845118522644,0.6167380213737488,0.47810545563697815,304,XGBClassifier,Run_3
Std,0.047429900616407394,0.04683123156428337,0.04757850989699364,0.04511177912354469,0.04883205518126488,0.045754075050354004,0.049116894602775574,304,XGBClassifier,Run_3
IQR,0.06135637838054787,0.05971230005934125,0.061764482928365116,0.05853087904315498,0.06306541901319584,0.058430858213326026,0.06362793899585154,304,XGBClassifier,Run_3
Entropy,0.14402701791435396,0.15806188267270024,0.0,0.13572641695559154,0.0,0.15579259635256948,0.0,304,XGBClassifier,Run_3
Jitter,0.09476886209029065,0.10399611273080717,0.09247840980363776,0.08977950979386706,0.09778673779542221,0.10321369927281211,0.09623192828533296,304,XGBClassifier,Run_3
Per_Sample_Accuracy,0.6678977272727272,0.7056190476190477,0.6585342789598109,0.6391959798994975,0.685258358662614,0.7052873563218391,0.6805233644859813,304,XGBClassifier,Run_3
Label_Stability,0.8651136363636365,0.8489523809523809,0.8691252955082742,0.8711557788944724,0.8614589665653496,0.8510344827586205,0.8646728971962617,304,XGBClassifier,Run_3
TPR,0.6227180527383367,0.4696969696969697,0.6463700234192038,0.42207792207792205,0.7138643067846607,0.35714285714285715,0.7342192691029901,304,XGBClassifier,Run_3
TNR,0.7264653641207816,0.7986111111111112,0.7016706443914081,0.7745901639344263,0.6896551724137931,0.847457627118644,0.6623931623931624,304,XGBClassifier,Run_3
PPV,0.665943600867679,0.5166666666666667,0.6882793017456359,0.5416666666666666,0.7096774193548387,0.5263157894736842,0.7366666666666667,304,XGBClassifier,Run_3
FNR,0.3772819472616633,0.5303030303030303,0.35362997658079626,0.577922077922078,0.2861356932153392,0.6428571428571429,0.26578073089701,304,XGBClassifier,Run_3
FPR,0.27353463587921845,0.2013888888888889,0.29832935560859186,0.22540983606557377,0.3103448275862069,0.15254237288135594,0.33760683760683763,304,XGBClassifier,Run_3
Accuracy,0.678030303030303,0.6952380952380952,0.6737588652482269,0.6381909547738693,0.7021276595744681,0.6896551724137931,0.702803738317757,304,XGBClassifier,Run_3
F1,0.6436058700209644,0.49206349206349204,0.6666666666666666,0.4744525547445255,0.711764705882353,0.425531914893617,0.7354409317803661,304,XGBClassifier,Run_3
Selection-Rate,0.4365530303030303,0.2857142857142857,0.4739952718676123,0.3015075376884422,0.5182370820668692,0.21839080459770116,0.5607476635514018,304,XGBClassifier,Run_3
Positive-Rate,0.9350912778904665,0.9090909090909091,0.9391100702576113,0.7792207792207793,1.0058997050147493,0.6785714285714286,0.9966777408637874,304,XGBClassifier,Run_3
Mean,0.5239471793174744,0.5734631419181824,0.5121631622314453,0.5834096670150757,0.4816390872001648,0.6165099143981934,0.4724542200565338,404,XGBClassifier,Run_4
Std,0.04781411588191986,0.048567697405815125,0.04763477295637131,0.04645110294222832,0.04878390580415726,0.04991024360060692,0.04909319058060646,404,XGBClassifier,Run_4
IQR,0.06220580816664027,0.06292188314381492,0.0620353940747687,0.06024955695066474,0.06359769517444135,0.06582158789472672,0.06430611063364165,404,XGBClassifier,Run_4
Entropy,0.14493552314471989,0.15807586153425543,0.0,0.14714774148322093,0.14336151366238284,0.16502121685318064,0.0,404,XGBClassifier,Run_4
Jitter,0.09160791589363028,0.10142153413089347,0.08927243582075212,0.09330853981683775,0.09039790956901407,0.10564691896175998,0.08910748825642441,404,XGBClassifier,Run_4
Per_Sample_Accuracy,0.6650378787878788,0.6592118226600985,0.6664243845252052,0.6739407744874716,0.6587034035656402,0.6660194174757281,0.6599613152804642,404,XGBClassifier,Run_4
Label_Stability,0.879469696969697,0.8638423645320198,0.8831887456037514,0.8752619589977221,0.8824635332252837,0.8594174757281553,0.8851837524177949,404,XGBClassifier,Run_4
TPR,0.6039603960396039,0.3924050632911392,0.6431924882629108,0.4318181818181818,0.6960486322188449,0.2631578947368421,0.7222222222222222,404,XGBClassifier,Run_4
TNR,0.7241379310344828,0.7983870967741935,0.702576112412178,0.8212927756653993,0.6354166666666666,0.8615384615384616,0.611353711790393,404,XGBClassifier,Run_4
PPV,0.6673960612691466,0.5535714285714286,0.683291770573566,0.6178861788617886,0.6856287425149701,0.5263157894736842,0.7003367003367004,404,XGBClassifier,Run_4
FNR,0.39603960396039606,0.6075949367088608,0.3568075117370892,0.5681818181818182,0.303951367781155,0.7368421052631579,0.2777777777777778,404,XGBClassifier,Run_4
FPR,0.27586206896551724,0.20161290322580644,0.297423887587822,0.17870722433460076,0.3645833333333333,0.13846153846153847,0.388646288209607,404,XGBClassifier,Run_4
Accuracy,0.6666666666666666,0.6403940886699507,0.6729191090269636,0.6651480637813212,0.6677471636952999,0.6407766990291263,0.6731141199226306,404,XGBClassifier,Run_4
F1,0.6340956340956341,0.45925925925925926,0.6626360338573156,0.5083612040133779,0.6907993966817496,0.3508771929824561,0.7111111111111111,404,XGBClassifier,Run_4
Selection-Rate,0.4327651515151515,0.27586206896551724,0.47010550996483,0.28018223234624146,0.5413290113452188,0.18446601941747573,0.574468085106383,404,XGBClassifier,Run_4
Positive-Rate,0.904950495049505,0.7088607594936709,0.9413145539906104,0.6988636363636364,1.0151975683890577,0.5,1.03125,404,XGBClassifier,Run_4
Mean,0.525012195110321,0.5763875246047974,0.5130086541175842,0.5798599123954773,0.4925006926059723,0.5876869559288025,0.47725388407707214,504,XGBClassifier,Run_5
Std,0.04680703207850456,0.0483664944767952,0.0464426726102829,0.04617389664053917,0.04718233272433281,0.05141580104827881,0.047428637742996216,504,XGBClassifier,Run_5
IQR,0.061544881470388536,0.06389630325138569,0.060995483858006024,0.06149377455844831,0.061575175612760345,0.06780852512879805,0.06172818691890599,504,XGBClassifier,Run_5
Entropy,0.0,0.0,0.0,0.1561197034583939,0.0,0.0,0.0,504,XGBClassifier,Run_5
Jitter,0.10137909709338286,0.12857142857142842,0.09502574861720395,0.1043547800799709,0.09961523070766863,0.14411873840445244,0.0962124523130486,504,XGBClassifier,Run_5
Per_Sample_Accuracy,0.649090909090909,0.6684,0.6445794392523364,0.6436132315521629,0.6523378582202112,0.6513636363636363,0.6463520871143376,504,XGBClassifier,Run_5
Label_Stability,0.8577272727272727,0.8144,0.8678504672897196,0.8498727735368957,0.8623831070889895,0.7900000000000001,0.8682395644283121,504,XGBClassifier,Run_5
TPR,0.6206225680933852,0.5211267605633803,0.636568848758465,0.47096774193548385,0.6852367688022284,0.5,0.703125,504,XGBClassifier,Run_5
TNR,0.6826568265682657,0.7596899224806202,0.6585956416464891,0.7478991596638656,0.631578947368421,0.7321428571428571,0.5844155844155844,504,XGBClassifier,Run_5
PPV,0.6496945010183299,0.5441176470588235,0.6666666666666666,0.5488721804511278,0.6871508379888268,0.5161290322580645,0.7009345794392523,504,XGBClassifier,Run_5
FNR,0.37937743190661477,0.4788732394366197,0.36343115124153497,0.5290322580645161,0.3147632311977716,0.5,0.296875,504,XGBClassifier,Run_5
FPR,0.3173431734317343,0.24031007751937986,0.3414043583535109,0.25210084033613445,0.3684210526315789,0.26785714285714285,0.4155844155844156,504,XGBClassifier,Run_5
Accuracy,0.6524621212121212,0.675,0.647196261682243,0.638676844783715,0.6606334841628959,0.6477272727272727,0.6533575317604355,504,XGBClassifier,Run_5
F1,0.6348258706467662,0.5323741007194245,0.651270207852194,0.5069444444444444,0.6861924686192469,0.5079365079365079,0.7020280811232449,504,XGBClassifier,Run_5
Selection-Rate,0.4649621212121212,0.34,0.4941588785046729,0.3384223918575064,0.5399698340874811,0.3522727272727273,0.5825771324863884,504,XGBClassifier,Run_5
Positive-Rate,0.9552529182879378,0.9577464788732394,0.9548532731376975,0.8580645161290322,0.9972144846796658,0.96875,1.003125,504,XGBClassifier,Run_5
