Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Label_Stability,0.8418560606060606,0.8015789473684211,0.8506928406466513,0.8468085106382979,0.8385466034755134,0.7669662921348315,0.8397744360902255,204,XGBClassifier,Run_2
TPR,0.6345776031434185,0.5692307692307692,0.6441441441441441,0.4583333333333333,0.7214076246334311,0.4722222222222222,0.7243589743589743,204,XGBClassifier,Run_2
TNR,0.716636197440585,0.76,0.7037914691943128,0.7607843137254902,0.678082191780822,0.7735849056603774,0.6545454545454545,204,XGBClassifier,Run_2
PPV,0.6757322175732218,0.5522388059701493,0.6958637469586375,0.5579710144927537,0.7235294117647059,0.5862068965517241,0.7483443708609272,204,XGBClassifier,Run_2
FNR,0.3654223968565815,0.4307692307692308,0.35585585585585583,0.5416666666666666,0.2785923753665689,0.5277777777777778,0.27564102564102566,204,XGBClassifier,Run_2
FPR,0.283363802559415,0.24,0.2962085308056872,0.23921568627450981,0.3219178082191781,0.22641509433962265,0.34545454545454546,204,XGBClassifier,Run_2
Accuracy,0.6770833333333334,0.6947368421052632,0.6732101616628176,0.640661938534279,0.7014218009478673,0.651685393258427,0.6954887218045113,204,XGBClassifier,Run_2
F1,0.6545086119554204,0.5606060606060606,0.6690058479532164,0.5032679738562091,0.7224669603524229,0.5230769230769231,0.7361563517915309,204,XGBClassifier,Run_2
Selection-Rate,0.45265151515151514,0.3526315789473684,0.4745958429561201,0.3262411347517731,0.5371248025276462,0.3258426966292135,0.5676691729323309,204,XGBClassifier,Run_2
Positive-Rate,0.9390962671905697,1.0307692307692307,0.9256756756756757,0.8214285714285714,0.9970674486803519,0.8055555555555556,0.967948717948718,204,XGBClassifier,Run_2
Mean,0.5259484052658081,0.570213258266449,0.5149605870246887,0.5834483504295349,0.491168737411499,0.6177536249160767,0.4807266891002655,304,XGBClassifier,Run_3
Std,0.04726196825504303,0.047006361186504364,0.04732541739940643,0.044959601014852524,0.04865458980202675,0.04577689245343208,0.04883359372615814,304,XGBClassifier,Run_3
IQR,0.06320561021284173,0.06246583724305743,0.06338924180108604,0.060180542943765174,0.0650353621476327,0.06134172263501705,0.065443312787564,304,XGBClassifier,Run_3
Entropy,0.14891985551931833,0.16142903657473762,0.0,0.14167185677376984,0.0,0.16566119492902515,0.1521241022627478,304,XGBClassifier,Run_3
Jitter,0.09694157483930213,0.1057094757094758,0.0947651455452874,0.09297700624333813,0.0993395965736392,0.10962034134447887,0.09851109223071841,304,XGBClassifier,Run_3
Per_Sample_Accuracy,0.6653693181818183,0.7006190476190476,0.6566193853427896,0.6389949748743718,0.681322188449848,0.6981609195402299,0.6764859813084111,304,XGBClassifier,Run_3
Label_Stability,0.8594507575757575,0.8463809523809522,0.8626950354609929,0.8650251256281406,0.856079027355623,0.8399999999999999,0.8572710280373833,304,XGBClassifier,Run_3
TPR,0.6125760649087221,0.4393939393939394,0.639344262295082,0.4025974025974026,0.7079646017699115,0.2857142857142857,0.7275747508305648,304,XGBClassifier,Run_3
TNR,0.7282415630550622,0.7986111111111112,0.7040572792362768,0.7745901639344263,0.6927899686520376,0.847457627118644,0.6666666666666666,304,XGBClassifier,Run_3
PPV,0.6637362637362637,0.5,0.6876574307304786,0.5299145299145299,0.7100591715976331,0.47058823529411764,0.7373737373737373,304,XGBClassifier,Run_3
FNR,0.38742393509127787,0.5606060606060606,0.36065573770491804,0.5974025974025974,0.2920353982300885,0.7142857142857143,0.2724252491694352,304,XGBClassifier,Run_3
FPR,0.27175843694493784,0.2013888888888889,0.29594272076372313,0.22540983606557377,0.3072100313479624,0.15254237288135594,0.3333333333333333,304,XGBClassifier,Run_3
Accuracy,0.6742424242424242,0.6857142857142857,0.6713947990543735,0.6306532663316583,0.7006079027355623,0.6666666666666666,0.7009345794392523,304,XGBClassifier,Run_3
F1,0.6371308016877637,0.46774193548387094,0.662621359223301,0.4575645756457565,0.7090103397341211,0.35555555555555557,0.7324414715719063,304,XGBClassifier,Run_3
Selection-Rate,0.4308712121212121,0.2761904761904762,0.46926713947990545,0.29396984924623115,0.513677811550152,0.19540229885057472,0.5551401869158878,304,XGBClassifier,Run_3
Positive-Rate,0.922920892494929,0.8787878787878788,0.9297423887587822,0.7597402597402597,0.9970501474926253,0.6071428571428571,0.9867109634551495,304,XGBClassifier,Run_3
Mean,0.5251489281654358,0.5756309032440186,0.5131350159645081,0.5843002796173096,0.483062207698822,0.6168412566184998,0.47336748242378235,404,XGBClassifier,Run_4
Std,0.04723118245601654,0.04890262335538864,0.046833403408527374,0.04557465761899948,0.04840981215238571,0.049946971237659454,0.04852255433797836,404,XGBClassifier,Run_4
IQR,0.06221146475185047,0.06462973701249203,0.06163595564410108,0.05974994976591141,0.06396285061704861,0.06546811990946241,0.06400088697844825,404,XGBClassifier,Run_4
Entropy,0.14378367058991817,0.1641739960176759,0.0,0.14430672963023042,0.14341151026788074,0.16766602090048258,0.0,404,XGBClassifier,Run_4
Jitter,0.09052437251300884,0.10555107727521407,0.08694826340781688,0.0915547272267085,0.08979126761946883,0.10783956065509565,0.08719887462634054,404,XGBClassifier,Run_4
Per_Sample_Accuracy,0.6656155303030302,0.6619211822660098,0.6664947245017585,0.6733712984054671,0.6600972447325769,0.670485436893204,0.661450676982592,404,XGBClassifier,Run_4
Label_Stability,0.8771022727272727,0.852512315270936,0.8829542790152404,0.8723006833712984,0.880518638573744,0.8473786407766989,0.8849129593810445,404,XGBClassifier,Run_4
TPR,0.6039603960396039,0.3924050632911392,0.6431924882629108,0.4375,0.6930091185410334,0.2631578947368421,0.71875,404,XGBClassifier,Run_4
TNR,0.7295825771324864,0.8064516129032258,0.7072599531615925,0.8288973384030418,0.6388888888888888,0.8769230769230769,0.6157205240174672,404,XGBClassifier,Run_4
PPV,0.6718061674008811,0.5636363636363636,0.6867167919799498,0.6311475409836066,0.6867469879518072,0.5555555555555556,0.7016949152542373,404,XGBClassifier,Run_4
FNR,0.39603960396039606,0.6075949367088608,0.3568075117370892,0.5625,0.3069908814589666,0.7368421052631579,0.28125,404,XGBClassifier,Run_4
FPR,0.27041742286751363,0.1935483870967742,0.2927400468384075,0.17110266159695817,0.3611111111111111,0.12307692307692308,0.38427947598253276,404,XGBClassifier,Run_4
Accuracy,0.6695075757575758,0.645320197044335,0.675263774912075,0.6719817767653758,0.6677471636952999,0.6504854368932039,0.6731141199226306,404,XGBClassifier,Run_4
F1,0.6360792492179353,0.4626865671641791,0.6642424242424242,0.5167785234899329,0.6898638426626323,0.35714285714285715,0.7101200686106347,404,XGBClassifier,Run_4
Selection-Rate,0.42992424242424243,0.270935960591133,0.46776084407971863,0.27790432801822323,0.5380875202593193,0.17475728155339806,0.5705996131528046,404,XGBClassifier,Run_4
Positive-Rate,0.899009900990099,0.6962025316455697,0.9366197183098591,0.6931818181818182,1.0091185410334347,0.47368421052631576,1.0243055555555556,404,XGBClassifier,Run_4
Mean,0.527856707572937,0.5799840688705444,0.5156774520874023,0.5831562876701355,0.49507737159729004,0.5931369066238403,0.47991931438446045,504,XGBClassifier,Run_5
Std,0.04751521721482277,0.04903655871748924,0.04715976491570473,0.0468757338821888,0.047894276678562164,0.052412405610084534,0.048201244324445724,504,XGBClassifier,Run_5
IQR,0.06308323434187156,0.06601246036589145,0.06239883573812859,0.06248990577140837,0.0634349358926891,0.0714513488452543,0.06377965357905074,504,XGBClassifier,Run_5
Entropy,0.0,0.0,0.0,0.16593971061438334,0.0,0.0,0.0,504,XGBClassifier,Run_5
Jitter,0.10795798898071612,0.13113030303030307,0.10254389691305564,0.1074433906494974,0.10826302238067077,0.14531910009182747,0.10588095107151381,504,XGBClassifier,Run_5
Per_Sample_Accuracy,0.6468371212121211,0.66645,0.6422546728971963,0.6406361323155216,0.6505128205128204,0.6505681818181818,0.6447368421052632,504,XGBClassifier,Run_5
Label_Stability,0.8488257575757575,0.8099,0.8579205607476635,0.8446310432569974,0.8513122171945703,0.7811363636363637,0.85513611615245,504,XGBClassifier,Run_5
TPR,0.6070038910505836,0.4647887323943662,0.6297968397291196,0.4774193548387097,0.6629526462395543,0.46875,0.6875,504,XGBClassifier,Run_5
TNR,0.6937269372693727,0.7674418604651163,0.6707021791767555,0.7563025210084033,0.6447368421052632,0.7678571428571429,0.6060606060606061,504,XGBClassifier,Run_5
PPV,0.6527196652719666,0.5238095238095238,0.672289156626506,0.5606060606060606,0.6878612716763006,0.5357142857142857,0.707395498392283,504,XGBClassifier,Run_5
FNR,0.39299610894941633,0.5352112676056338,0.37020316027088035,0.5225806451612903,0.3370473537604457,0.53125,0.3125,504,XGBClassifier,Run_5
FPR,0.3062730627306273,0.23255813953488372,0.32929782082324455,0.24369747899159663,0.35526315789473684,0.23214285714285715,0.3939393939393939,504,XGBClassifier,Run_5
Accuracy,0.6515151515151515,0.66,0.6495327102803738,0.6463104325699746,0.6546003016591252,0.6590909090909091,0.6533575317604355,504,XGBClassifier,Run_5
F1,0.6290322580645161,0.4925373134328358,0.6503496503496503,0.5156794425087108,0.675177304964539,0.5,0.6973058637083994,504,XGBClassifier,Run_5
Selection-Rate,0.45265151515151514,0.315,0.4848130841121495,0.33587786259541985,0.521870286576169,0.3181818181818182,0.5644283121597096,504,XGBClassifier,Run_5
Positive-Rate,0.9299610894941635,0.8873239436619719,0.9367945823927766,0.8516129032258064,0.9637883008356546,0.875,0.971875,504,XGBClassifier,Run_5
Mean,0.5256084203720093,0.575553297996521,0.5128400921821594,0.581399142742157,0.48668038845062256,0.6055728197097778,0.4724429249763489,604,XGBClassifier,Run_6
Std,0.046636004000902176,0.04727370664477348,0.046472977846860886,0.044433094561100006,0.04817308858036995,0.050339046865701675,0.048981692641973495,604,XGBClassifier,Run_6
IQR,0.061078476663114445,0.06225980263809825,0.06077647299531241,0.058514317506194666,0.06286761665363404,0.06713296413421631,0.06396665957552441,604,XGBClassifier,Run_6
Entropy,0.1642209657481552,0.21270841921294295,0.15182524339984443,0.16018140682541537,0.16703956473926307,0.0,0.15645570611488743,604,XGBClassifier,Run_6
Jitter,0.10551251147842074,0.14106553911205078,0.09642344971714763,0.10270865335381742,0.10746890123095937,0.13955151515151454,0.09954973801127688,604,XGBClassifier,Run_6
Per_Sample_Accuracy,0.6737973484848485,0.7166976744186045,0.6628299643281808,0.6676267281105991,0.6781028938906752,0.7038,0.6668047337278108,604,XGBClassifier,Run_6
Label_Stability,0.8522537878787879,0.7915348837209303,0.8677764565992865,0.858110599078341,0.8481672025723472,0.7948000000000001,0.8616568047337279,604,XGBClassifier,Run_6
TPR,0.6222222222222222,0.5428571428571428,0.6352941176470588,0.45614035087719296,0.7098765432098766,0.42857142857142855,0.7162629757785467,604,XGBClassifier,Run_6
TNR,0.7344028520499108,0.8137931034482758,0.7067307692307693,0.8136882129277566,0.6644295302013423,0.8769230769230769,0.6284403669724771,604,XGBClassifier,Run_6
PPV,0.6739606126914661,0.5846153846153846,0.6887755102040817,0.6141732283464567,0.696969696969697,0.6521739130434783,0.71875,604,XGBClassifier,Run_6
FNR,0.37777777777777777,0.45714285714285713,0.36470588235294116,0.543859649122807,0.29012345679012347,0.5714285714285714,0.2837370242214533,604,XGBClassifier,Run_6
FPR,0.26559714795008915,0.18620689655172415,0.2932692307692308,0.18631178707224336,0.33557046979865773,0.12307692307692308,0.37155963302752293,604,XGBClassifier,Run_6
Accuracy,0.6818181818181818,0.7255813953488373,0.6706302021403091,0.6728110599078341,0.6881028938906752,0.72,0.6785009861932939,604,XGBClassifier,Run_6
F1,0.6470588235294118,0.562962962962963,0.6609547123623011,0.5234899328859061,0.7033639143730887,0.5172413793103449,0.7175043327556326,604,XGBClassifier,Run_6
Selection-Rate,0.4327651515151515,0.3023255813953488,0.4661117717003567,0.2926267281105991,0.5305466237942122,0.23,0.5680473372781065,604,XGBClassifier,Run_6
Positive-Rate,0.9232323232323232,0.9285714285714286,0.9223529411764706,0.7426900584795322,1.0185185185185186,0.6571428571428571,0.9965397923875432,604,XGBClassifier,Run_6
