Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Accuracy,0.6751893939393939,0.6918918918918919,0.6716417910447762,0.6619718309859155,0.6841269841269841,0.6914893617021277,0.6827458256029685,203,RandomForestClassifier,Run_2
F1,0.6503567787971458,0.47706422018348627,0.6720183486238532,0.4965034965034965,0.7136690647482015,0.40816326530612246,0.7307086614173228,203,RandomForestClassifier,Run_2
Selection-Rate,0.45359848484848486,0.2918918918918919,0.48794489092996557,0.29577464788732394,0.5603174603174603,0.2553191489361702,0.5992578849721707,203,RandomForestClassifier,Run_2
Positive-Rate,0.954183266932271,0.9818181818181818,0.9507829977628636,0.7875,1.0321637426900585,0.96,1.0352564102564104,203,RandomForestClassifier,Run_2
Mean,0.5399253643436543,0.589565512132408,0.5289643606122649,0.5968667493805468,0.5039299602013221,0.618763704712587,0.49150337523856075,303,RandomForestClassifier,Run_3
Std,0.03943010729170733,0.03773472033686275,0.03980446441121638,0.038126575477631465,0.04025413281250646,0.03776876119541667,0.04075864497364055,303,RandomForestClassifier,Run_3
IQR,0.05392845612452697,0.05189287456609361,0.05437793135881688,0.052181340222619534,0.05503289260656738,0.05182467441399301,0.05564447245389005,303,RandomForestClassifier,Run_3
Entropy,0.0,0.0,0.0,0.0,0.0984519590671718,0.0,0.09924849131876137,303,RandomForestClassifier,Run_3
Jitter,0.05408899602081457,0.052987466285896005,0.05433222397384224,0.04608678471759213,0.059147580909559426,0.048061568061566466,0.05960194537972266,303,RandomForestClassifier,Run_3
Per_Sample_Accuracy,0.6815909090909091,0.6915706806282723,0.6793872832369943,0.6729339853300734,0.6870633693972179,0.6735714285714286,0.6833703703703703,303,RandomForestClassifier,Run_3
Label_Stability,0.9288257575757575,0.9299476439790576,0.928578034682081,0.9380440097799512,0.9229984544049459,0.9361904761904762,0.9225925925925925,303,RandomForestClassifier,Run_3
TPR,0.5648854961832062,0.373134328358209,0.5929978118161926,0.40828402366863903,0.6394366197183099,0.25,0.6613924050632911,303,RandomForestClassifier,Run_3
TNR,0.7988721804511278,0.8629032258064516,0.7794117647058824,0.8625,0.7465753424657534,0.875,0.7142857142857143,303,RandomForestClassifier,Run_3
PPV,0.7344913151364765,0.5952380952380952,0.7506925207756233,0.6764705882352942,0.7541528239202658,0.5,0.7655677655677655,303,RandomForestClassifier,Run_3
FNR,0.4351145038167939,0.6268656716417911,0.40700218818380746,0.591715976331361,0.36056338028169016,0.75,0.33860759493670883,303,RandomForestClassifier,Run_3
FPR,0.20112781954887218,0.13709677419354838,0.22058823529411764,0.1375,0.2534246575342466,0.125,0.2857142857142857,303,RandomForestClassifier,Run_3
Accuracy,0.6827651515151515,0.6910994764397905,0.6809248554913295,0.6748166259168704,0.6877897990726429,0.6666666666666666,0.6833333333333333,303,RandomForestClassifier,Run_3
F1,0.6386192017259978,0.45871559633027525,0.6625916870415648,0.5092250922509225,0.6920731707317073,0.3333333333333333,0.7096774193548387,303,RandomForestClassifier,Run_3
Selection-Rate,0.3816287878787879,0.2198952879581152,0.41734104046242776,0.24938875305623473,0.4652241112828439,0.16666666666666666,0.5055555555555555,303,RandomForestClassifier,Run_3
Positive-Rate,0.7690839694656488,0.6268656716417911,0.7899343544857768,0.6035502958579881,0.847887323943662,0.5,0.8639240506329114,303,RandomForestClassifier,Run_3
Mean,0.5298856372855331,0.5821829819668742,0.5178919505541895,0.5931717155470805,0.4892368809526885,0.6188832203329763,0.47867576312597265,403,RandomForestClassifier,Run_4
Std,0.0399616122921455,0.03924610735216617,0.04012570364625019,0.0377985396515876,0.041350957549611156,0.03722321384373936,0.04137722706973472,403,RandomForestClassifier,Run_4
IQR,0.05319065584499306,0.05230676663060596,0.0533933638487582,0.050052375890373674,0.05520637842859773,0.04940813936942014,0.055222574258181806,403,RandomForestClassifier,Run_4
Entropy,0.0968257840973883,0.11103788510745265,0.0935664314792478,0.07820508183799335,0.0,0.07679651387211071,0.0,403,RandomForestClassifier,Run_4
Jitter,0.05619012090602991,0.064685433010306,0.05424183629073072,0.04339129796756951,0.06441082677474527,0.04252421118400751,0.06040143609204426,403,RandomForestClassifier,Run_4
Per_Sample_Accuracy,0.6351041666666666,0.6286294416243655,0.6365890570430733,0.6201210653753026,0.6447278382581648,0.6608247422680412,0.6534438305709024,403,RandomForestClassifier,Run_4
Label_Stability,0.9234280303030304,0.9145177664974619,0.9254714784633294,0.946004842615012,0.9089269051321928,0.9484536082474226,0.9139594843462246,403,RandomForestClassifier,Run_4
TPR,0.518595041322314,0.3466666666666667,0.5501222493887531,0.32075471698113206,0.6153846153846154,0.2702702702702703,0.6411149825783972,403,RandomForestClassifier,Run_4
TNR,0.7272727272727273,0.7950819672131147,0.7088888888888889,0.8031496062992126,0.6666666666666666,0.9,0.66015625,403,RandomForestClassifier,Run_4
PPV,0.6167076167076168,0.5098039215686274,0.6320224719101124,0.504950495049505,0.6535947712418301,0.625,0.6789667896678967,403,RandomForestClassifier,Run_4
FNR,0.48140495867768596,0.6533333333333333,0.44987775061124696,0.6792452830188679,0.38461538461538464,0.7297297297297297,0.3588850174216028,403,RandomForestClassifier,Run_4
FPR,0.2727272727272727,0.20491803278688525,0.2911111111111111,0.1968503937007874,0.3333333333333333,0.1,0.33984375,403,RandomForestClassifier,Run_4
Accuracy,0.6316287878787878,0.6243654822335025,0.6332945285215367,0.6174334140435835,0.640746500777605,0.6597938144329897,0.6500920810313076,403,RandomForestClassifier,Run_4
F1,0.5634118967452301,0.4126984126984127,0.5882352941176471,0.3923076923076923,0.6339144215530903,0.37735849056603776,0.6594982078853047,403,RandomForestClassifier,Run_4
Selection-Rate,0.3854166666666667,0.25888324873096447,0.41443538998835855,0.24455205811138014,0.4758942457231726,0.16494845360824742,0.4990791896869245,403,RandomForestClassifier,Run_4
Positive-Rate,0.8409090909090909,0.68,0.8704156479217604,0.6352201257861635,0.9415384615384615,0.43243243243243246,0.9442508710801394,403,RandomForestClassifier,Run_4
Mean,0.541449981628902,0.5907436656993507,0.5303560434506339,0.5886315290502554,0.5090409314832438,0.6024622245007848,0.4951944210246352,503,RandomForestClassifier,Run_5
Std,0.03873030104451013,0.03634348600346986,0.03926747287509229,0.03774649027691319,0.0394060816037221,0.03684496335522166,0.04009028135102534,503,RandomForestClassifier,Run_5
IQR,0.05244213213831702,0.04857404745938787,0.053312675557936805,0.05137457799009288,0.053175436105947015,0.04937232288553692,0.05421128148983013,503,RandomForestClassifier,Run_5
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,RandomForestClassifier,Run_5
Jitter,0.05846954392408915,0.04693012600229176,0.061066582296277004,0.051804087385482554,0.06304805240907456,0.04222661396574548,0.06535970390932246,503,RandomForestClassifier,Run_5
Per_Sample_Accuracy,0.663219696969697,0.7334536082474227,0.6474129930394431,0.6542558139534884,0.6693769968051118,0.7176086956521739,0.6541221374045801,503,RandomForestClassifier,Run_5
Label_Stability,0.9183333333333333,0.9372164948453607,0.9140835266821347,0.9297209302325581,0.9105111821086262,0.9460869565217392,0.9068702290076337,503,RandomForestClassifier,Run_5
TPR,0.57,0.5,0.5813953488372093,0.4318181818181818,0.6450617283950617,0.4473684210526316,0.6541095890410958,503,RandomForestClassifier,Run_5
TNR,0.7446043165467626,0.8467741935483871,0.7152777777777778,0.7913385826771654,0.7052980132450332,0.8888888888888888,0.6724137931034483,503,RandomForestClassifier,Run_5
PPV,0.667447306791569,0.6481481481481481,0.6702412868632708,0.5891472868217055,0.7013422818791947,0.7391304347826086,0.7153558052434457,503,RandomForestClassifier,Run_5
FNR,0.43,0.5,0.4186046511627907,0.5681818181818182,0.3549382716049383,0.5526315789473685,0.3458904109589041,503,RandomForestClassifier,Run_5
FPR,0.25539568345323743,0.1532258064516129,0.2847222222222222,0.20866141732283464,0.2947019867549669,0.1111111111111111,0.3275862068965517,503,RandomForestClassifier,Run_5
Accuracy,0.6619318181818182,0.7216494845360825,0.648491879350348,0.6441860465116279,0.6741214057507987,0.7065217391304348,0.6622137404580153,503,RandomForestClassifier,Run_5
F1,0.6148867313915858,0.5645161290322581,0.6226650062266501,0.49836065573770494,0.6720257234726688,0.5573770491803278,0.6833631484794276,503,RandomForestClassifier,Run_5
Selection-Rate,0.4043560606060606,0.27835051546391754,0.43271461716937354,0.3,0.476038338658147,0.25,0.5095419847328244,503,RandomForestClassifier,Run_5
Positive-Rate,0.854,0.7714285714285715,0.8674418604651163,0.7329545454545454,0.9197530864197531,0.6052631578947368,0.9143835616438356,503,RandomForestClassifier,Run_5
Mean,0.5310658617567737,0.5748627820255411,0.5204515493151666,0.582681068570204,0.49997142001939604,0.6098217300046899,0.4897668294584579,603,RandomForestClassifier,Run_6
Std,0.040300428528017365,0.039720302402265296,0.04044102380084668,0.03864969344834671,0.041294877430337926,0.03954741092760914,0.04160259468731283,603,RandomForestClassifier,Run_6
IQR,0.052497438276731596,0.052062443748223414,0.05260286048011123,0.05069293330425792,0.053584522455900105,0.05320111268288654,0.054098410732530265,603,RandomForestClassifier,Run_6
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603,RandomForestClassifier,Run_6
Jitter,0.05547788490970308,0.05195939982347777,0.05633060011883555,0.05377197669388866,0.05650557164972967,0.04337822671156022,0.05605446732518542,603,RandomForestClassifier,Run_6
Per_Sample_Accuracy,0.6591287878787878,0.6722815533980583,0.6559411764705881,0.6448866498740554,0.6677086494688922,0.7194444444444444,0.6745488029465929,603,RandomForestClassifier,Run_6
Label_Stability,0.9292424242424242,0.9346601941747571,0.9279294117647059,0.9300755667506297,0.9287405159332321,0.9477777777777777,0.9296500920810313,603,RandomForestClassifier,Run_6
TPR,0.5770833333333333,0.39436619718309857,0.60880195599022,0.4064516129032258,0.6584615384615384,0.3125,0.6853146853146853,603,RandomForestClassifier,Run_6
